instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr_hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,year_label
137,06/01/2011,Spring,2011,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,6,Spring,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,,
138,06/01/2011,Spring,2011,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,6,Spring,2011,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,,
139,07/01/2011,Spring,2011,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
140,07/01/2011,Spring,2011,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
141,07/01/2011,Spring,2011,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
142,07/01/2011,Spring,2011,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
143,07/01/2011,Spring,2011,1,5,0,5,1,3,0.22,0.2727,0.55,0,0,5,5,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
144,07/01/2011,Spring,2011,1,6,0,5,1,2,0.2,0.2576,0.69,0,8,26,34,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
145,07/01/2011,Spring,2011,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
146,07/01/2011,Spring,2011,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
147,07/01/2011,Spring,2011,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
148,07/01/2011,Spring,2011,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
149,07/01/2011,Spring,2011,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
150,07/01/2011,Spring,2011,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
151,07/01/2011,Spring,2011,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
152,07/01/2011,Spring,2011,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
153,07/01/2011,Spring,2011,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
154,07/01/2011,Spring,2011,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
155,07/01/2011,Spring,2011,1,17,0,5,1,2,0.2,0.2576,0.37,0,9,178,187,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
156,07/01/2011,Spring,2011,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
157,07/01/2011,Spring,2011,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
158,07/01/2011,Spring,2011,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
159,07/01/2011,Spring,2011,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
160,07/01/2011,Spring,2011,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
161,07/01/2011,Spring,2011,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,7,Spring,2011,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,,
162,08/01/2011,Spring,2011,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
163,08/01/2011,Spring,2011,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
164,08/01/2011,Spring,2011,1,2,0,6,0,2,0.18,0.2424,0.55,0,3,13,16,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
165,08/01/2011,Spring,2011,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
166,08/01/2011,Spring,2011,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
167,08/01/2011,Spring,2011,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
168,08/01/2011,Spring,2011,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
169,08/01/2011,Spring,2011,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
170,08/01/2011,Spring,2011,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
171,08/01/2011,Spring,2011,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
172,08/01/2011,Spring,2011,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
173,08/01/2011,Spring,2011,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
174,08/01/2011,Spring,2011,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
175,08/01/2011,Spring,2011,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
176,08/01/2011,Spring,2011,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
177,08/01/2011,Spring,2011,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
178,08/01/2011,Spring,2011,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
179,08/01/2011,Spring,2011,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
180,08/01/2011,Spring,2011,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
181,08/01/2011,Spring,2011,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
182,08/01/2011,Spring,2011,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
183,08/01/2011,Spring,2011,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
184,08/01/2011,Spring,2011,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
185,08/01/2011,Spring,2011,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,8,Spring,2011,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,,
186,09/01/2011,Spring,2011,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
187,09/01/2011,Spring,2011,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
188,09/01/2011,Spring,2011,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
189,09/01/2011,Spring,2011,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
190,09/01/2011,Spring,2011,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
191,09/01/2011,Spring,2011,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
192,09/01/2011,Spring,2011,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
193,09/01/2011,Spring,2011,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
194,09/01/2011,Spring,2011,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
195,09/01/2011,Spring,2011,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
196,09/01/2011,Spring,2011,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
197,09/01/2011,Spring,2011,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
198,09/01/2011,Spring,2011,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
199,09/01/2011,Spring,2011,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
200,09/01/2011,Spring,2011,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
201,09/01/2011,Spring,2011,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
202,09/01/2011,Spring,2011,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
203,09/01/2011,Spring,2011,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
204,09/01/2011,Spring,2011,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
205,09/01/2011,Spring,2011,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
206,09/01/2011,Spring,2011,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
207,09/01/2011,Spring,2011,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
208,09/01/2011,Spring,2011,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
209,09/01/2011,Spring,2011,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,9,Spring,2011,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,,
210,10/01/2011,Spring,2011,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
211,10/01/2011,Spring,2011,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
212,10/01/2011,Spring,2011,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
213,10/01/2011,Spring,2011,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
214,10/01/2011,Spring,2011,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
215,10/01/2011,Spring,2011,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
216,10/01/2011,Spring,2011,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
217,10/01/2011,Spring,2011,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
218,10/01/2011,Spring,2011,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
219,10/01/2011,Spring,2011,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
220,10/01/2011,Spring,2011,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
221,10/01/2011,Spring,2011,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
222,10/01/2011,Spring,2011,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
223,10/01/2011,Spring,2011,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
224,10/01/2011,Spring,2011,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
225,10/01/2011,Spring,2011,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
226,10/01/2011,Spring,2011,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
227,10/01/2011,Spring,2011,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
228,10/01/2011,Spring,2011,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
229,10/01/2011,Spring,2011,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
230,10/01/2011,Spring,2011,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
231,10/01/2011,Spring,2011,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
232,10/01/2011,Spring,2011,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
233,10/01/2011,Spring,2011,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,10,Spring,2011,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,,
234,11/01/2011,Spring,2011,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
235,11/01/2011,Spring,2011,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
236,11/01/2011,Spring,2011,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
237,11/01/2011,Spring,2011,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
238,11/01/2011,Spring,2011,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
239,11/01/2011,Spring,2011,1,7,0,2,1,2,0.16,0.2273,0.55,0,2,97,99,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
240,11/01/2011,Spring,2011,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
241,11/01/2011,Spring,2011,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
242,11/01/2011,Spring,2011,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
243,11/01/2011,Spring,2011,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
244,11/01/2011,Spring,2011,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
245,11/01/2011,Spring,2011,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
246,11/01/2011,Spring,2011,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
247,11/01/2011,Spring,2011,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
248,11/01/2011,Spring,2011,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
249,11/01/2011,Spring,2011,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
250,11/01/2011,Spring,2011,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
251,11/01/2011,Spring,2011,1,19,0,2,1,3,0.16,0.2273,0.93,0,0,51,51,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
252,11/01/2011,Spring,2011,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
253,11/01/2011,Spring,2011,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
254,11/01/2011,Spring,2011,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
255,11/01/2011,Spring,2011,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,11,Spring,2011,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,,
256,12/01/2011,Spring,2011,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
257,12/01/2011,Spring,2011,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
258,12/01/2011,Spring,2011,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
259,12/01/2011,Spring,2011,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
260,12/01/2011,Spring,2011,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
261,12/01/2011,Spring,2011,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
262,12/01/2011,Spring,2011,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
263,12/01/2011,Spring,2011,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
264,12/01/2011,Spring,2011,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
265,12/01/2011,Spring,2011,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
266,12/01/2011,Spring,2011,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
267,12/01/2011,Spring,2011,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
268,12/01/2011,Spring,2011,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
269,12/01/2011,Spring,2011,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
270,12/01/2011,Spring,2011,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
271,12/01/2011,Spring,2011,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
272,12/01/2011,Spring,2011,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
273,12/01/2011,Spring,2011,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
274,12/01/2011,Spring,2011,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,12,Spring,2011,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,,
